marca,modelo,segmento,mes_ref,corte_publicacao,limiar_d3_do_modelo,pico
KIA,CARNIVAL,automoveis,2008-09,385,1.6,32.8
KIA,CARNIVAL,automoveis,2008-10,230,1.6,32.8
KIA,CARNIVAL,automoveis,2008-11,270,1.6,32.8
KIA,CARNIVAL,automoveis,2008-12,185,1.6,32.8
KIA,CARNIVAL,automoveis,2009-01,225,1.6,32.8
KIA,CARNIVAL,automoveis,2009-02,207,1.6,32.8
KIA,CARNIVAL,automoveis,2009-03,363,1.6,32.8
KIA,CARNIVAL,automoveis,2009-04,285,1.6,32.8
KIA,CARNIVAL,automoveis,2009-05,240,1.6,32.8
KIA,CARNIVAL,automoveis,2009-06,330,1.6,32.8
KIA,CARNIVAL,automoveis,2009-07,280,1.6,32.8
KIA,CARNIVAL,automoveis,2009-08,143,1.6,32.8
KIA,CARNIVAL,automoveis,2009-09,178,1.6,32.8
KIA,CARNIVAL,automoveis,2009-10,136,1.6,32.8
KIA,CARNIVAL,automoveis,2009-11,80,1.6,32.8
KIA,CARNIVAL,automoveis,2009-12,126,1.6,32.8
KIA,CARNIVAL,automoveis,2010-01,102,1.6,32.8
KIA,CARNIVAL,automoveis,2010-02,64,1.6,32.8
KIA,CARNIVAL,automoveis,2010-03,210,1.6,32.8
KIA,CARNIVAL,automoveis,2010-04,202,1.6,32.8
KIA,CARNIVAL,automoveis,2010-05,156,1.6,32.8
KIA,CARNIVAL,automoveis,2010-06,164,1.6,32.8
KIA,CARNIVAL,automoveis,2010-07,158,1.6,32.8
KIA,CARNIVAL,automoveis,2010-08,118,1.6,32.8
KIA,CARNIVAL,automoveis,2010-09,81,1.6,32.8
KIA,CARNIVAL,automoveis,2010-10,91,1.6,32.8
KIA,CARNIVAL,automoveis,2010-11,96,1.6,32.8
KIA,CARNIVAL,automoveis,2010-12,95,1.6,32.8
KIA,CARNIVAL,automoveis,2011-01,20,1.6,32.8
KIA,CARNIVAL,automoveis,2011-02,31,1.6,32.8
KIA,CARNIVAL,automoveis,2011-03,59,1.6,32.8
KIA,CARNIVAL,automoveis,2011-04,57,1.6,32.8
KIA,CARNIVAL,automoveis,2011-05,76,1.6,32.8
KIA,CARNIVAL,automoveis,2011-06,97,1.6,32.8
KIA,CARNIVAL,automoveis,2011-07,94,1.6,32.8
KIA,CARNIVAL,automoveis,2011-08,237,1.6,32.8
KIA,CARNIVAL,automoveis,2011-09,244,1.6,32.8
KIA,CARNIVAL,automoveis,2011-10,163,1.6,32.8
KIA,CARNIVAL,automoveis,2011-11,236,1.6,32.8
KIA,CARNIVAL,automoveis,2011-12,419,1.6,32.8
KIA,CARNIVAL,automoveis,2012-01,232,1.6,32.8
KIA,CARNIVAL,automoveis,2012-02,207,1.6,32.8
KIA,CARNIVAL,automoveis,2012-03,238,1.6,32.8
KIA,CARNIVAL,automoveis,2012-04,169,1.6,32.8
KIA,CARNIVAL,automoveis,2012-05,139,1.6,32.8
KIA,CARNIVAL,automoveis,2012-06,123,1.6,32.8
KIA,CARNIVAL,automoveis,2012-07,114,1.6,32.8
KIA,CARNIVAL,automoveis,2012-08,286,1.6,32.8
KIA,CARNIVAL,automoveis,2012-09,96,1.6,32.8
KIA,CARNIVAL,automoveis,2012-10,22,1.6,32.8
KIA,CARNIVAL,automoveis,2012-11,11,1.6,32.8
KIA,CARNIVAL,automoveis,2012-12,6,1.6,32.8
KIA,CARNIVAL,automoveis,2013-01,23,1.6,32.8
KIA,CARNIVAL,automoveis,2013-02,10,1.6,32.8
KIA,CARNIVAL,automoveis,2013-03,16,1.6,32.8
KIA,CARNIVAL,automoveis,2013-04,28,1.6,32.8
KIA,CARNIVAL,automoveis,2013-05,18,1.6,32.8
KIA,CARNIVAL,automoveis,2013-06,21,1.6,32.8
KIA,CARNIVAL,automoveis,2013-07,23,1.6,32.8
KIA,CARNIVAL,automoveis,2013-08,19,1.6,32.8
KIA,CARNIVAL,automoveis,2013-09,21,1.6,32.8
KIA,CARNIVAL,automoveis,2013-10,14,1.6,32.8
KIA,CARNIVAL,automoveis,2013-11,27,1.6,32.8
KIA,CARNIVAL,automoveis,2013-12,18,1.6,32.8
KIA,CARNIVAL,automoveis,2014-02,20,1.6,32.8
KIA,CARNIVAL,automoveis,2014-03,17,1.6,32.8
KIA,MOHAVE,automoveis,2011-12,24,3.4,68.0
KIA,MOHAVE,automoveis,2012-01,47,3.4,68.0
KIA,MOHAVE,automoveis,2012-02,11,3.4,68.0
KIA,MOHAVE,automoveis,2012-03,13,3.4,68.0
KIA,MOHAVE,automoveis,2012-04,12,3.4,68.0
KIA,MOHAVE,automoveis,2012-05,5,3.4,68.0
KIA,OPTIMA,automoveis,2014-01,19,4.8,95.2
KIA,OPTIMA,automoveis,2014-02,12,4.8,95.2
KIA,OPTIMA,automoveis,2014-03,13,4.8,95.2
KIA,OPTIMA,automoveis,2014-04,20,4.8,95.2
KIA,OPTIMA,automoveis,2014-05,7,4.8,95.2
KIA,OPTIMA,automoveis,2014-06,5,4.8,95.2
KIA,RIO,automoveis,2018-01,314,0.7,14.1
KIA,RIO,automoveis,2018-02,12,0.7,14.1
KIA,RIO,automoveis,2018-03,28,0.7,14.1
KIA,RIO,automoveis,2018-04,5,0.7,14.1
KIA,RIO,automoveis,2018-06,101,0.7,14.1
KIA,RIO,automoveis,2018-07,122,0.7,14.1
KIA,RIO,automoveis,2018-08,173,0.7,14.1
KIA,RIO,automoveis,2018-09,132,0.7,14.1
KIA,RIO,automoveis,2018-10,148,0.7,14.1
KIA,RIO,automoveis,2018-11,139,0.7,14.1
KIA,RIO,automoveis,2018-12,153,0.7,14.1
KIA,RIO,automoveis,2019-01,119,0.7,14.1
KIA,RIO,automoveis,2019-02,346,0.7,14.1
KIA,RIO,automoveis,2019-03,300,0.7,14.1
KIA,RIO,automoveis,2019-04,262,0.7,14.1
KIA,RIO,automoveis,2019-05,284,0.7,14.1
KIA,RIO,automoveis,2019-06,232,0.7,14.1
KIA,RIO,automoveis,2019-07,211,0.7,14.1
KIA,RIO,automoveis,2019-08,155,0.7,14.1
KIA,RIO,automoveis,2019-09,153,0.7,14.1
KIA,RIO,automoveis,2019-10,142,0.7,14.1
KIA,RIO,automoveis,2019-11,72,0.7,14.1
KIA,RIO,automoveis,2019-12,25,0.7,14.1
KIA,RIO,automoveis,2020-01,72,0.7,14.1
KIA,RIO,automoveis,2020-02,78,0.7,14.1
KIA,RIO,automoveis,2020-03,81,0.7,14.1
KIA,RIO,automoveis,2020-04,15,0.7,14.1
KIA,RIO,automoveis,2020-05,24,0.7,14.1
KIA,RIO,automoveis,2020-06,67,0.7,14.1
KIA,RIO,automoveis,2020-07,83,0.7,14.1
KIA,RIO,automoveis,2020-08,86,0.7,14.1
KIA,RIO,automoveis,2020-09,83,0.7,14.1
KIA,RIO,automoveis,2020-10,75,0.7,14.1
KIA,RIO,automoveis,2020-11,58,0.7,14.1
KIA,RIO,automoveis,2020-12,26,0.7,14.1
KIA,SPORTAGE,automoveis,2022-01,71,43.3,865.7
KIA,SPORTAGE,automoveis,2022-02,44,43.3,865.7
KIA,SPORTAGE,automoveis,2023-03,105,43.3,865.7
KIA,SPORTAGE,automoveis,2023-06,61,43.3,865.7
KIA,SPORTAGE,automoveis,2023-07,57,43.3,865.7
KIA,SPORTAGE,automoveis,2023-08,55,43.3,865.7
KIA,STONIC,automoveis,2022-09,15,2.8,55.7
KIA,STONIC,automoveis,2022-10,8,2.8,55.7
KIA,STONIC,automoveis,2022-12,8,2.8,55.7
LAND ROVER,DEFENDER,automoveis,2008-03,6,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2009-01,6,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2009-03,10,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2009-04,8,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2009-05,8,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2009-06,7,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2010-01,12,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2010-03,12,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2010-10,7,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2010-11,6,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2010-12,12,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-01,28,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-02,12,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-03,13,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-04,29,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-05,25,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-06,16,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-07,26,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-08,38,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-09,41,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-10,39,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-11,27,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2011-12,24,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2012-01,47,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2012-02,11,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2012-03,13,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2012-04,12,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2012-05,5,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-01,29,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-02,24,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-03,24,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-04,24,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-05,29,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-06,20,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-07,12,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-10,27,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-11,32,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2013-12,45,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-01,50,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-02,27,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-03,26,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-04,50,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-05,35,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-06,25,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-07,22,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-08,15,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-09,60,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-10,34,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-11,21,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2014-12,25,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-01,51,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-02,28,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-03,20,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-04,27,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-05,45,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-06,32,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-07,69,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-08,56,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-09,43,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-10,26,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-11,32,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2015-12,23,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-01,56,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-02,36,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-03,17,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-04,29,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-05,17,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-06,27,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-07,27,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2016-08,16,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-01,36,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-02,32,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-03,47,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-04,33,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-05,56,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-06,37,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-07,18,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-08,15,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-09,6,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-10,5,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-11,5,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2017-12,23,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-01,66,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-02,48,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-03,62,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-04,19,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-05,64,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-06,69,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-07,33,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-08,71,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-09,73,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-10,71,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-11,84,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2018-12,89,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-01,85,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-02,88,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-03,80,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-04,100,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-05,99,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-06,79,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-07,97,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-08,60,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-09,71,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-10,76,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-11,63,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2019-12,78,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-01,72,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-02,74,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-03,57,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-04,19,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-05,30,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-06,28,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-07,96,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-08,61,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-09,65,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-10,34,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-11,39,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2020-12,23,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2021-06,48,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2021-07,40,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2021-08,18,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2022-03,24,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2022-04,6,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2022-09,15,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2022-10,8,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2022-12,8,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2023-01,67,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2023-02,53,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2023-03,105,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2023-04,39,5.0,99.0
LAND ROVER,DEFENDER,automoveis,2023-05,92,5.0,99.0
LAND ROVER,DISCOVERY,automoveis,2023-01,67,20.1,401.4
LAND ROVER,DISCOVERY,automoveis,2023-02,53,20.1,401.4
LAND ROVER,EVOQUE,automoveis,2019-04,100,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-05,99,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-06,79,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-07,97,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-08,60,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-09,71,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-10,76,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-11,63,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2019-12,78,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2020-11,39,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2021-01,58,28.8,576.4
LAND ROVER,EVOQUE,automoveis,2022-01,71,28.8,576.4
LAND ROVER,RANGE ROVER,automoveis,2017-01,36,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2017-02,32,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-01,66,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-02,48,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-03,62,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-04,19,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-05,64,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-06,69,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-07,33,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-08,71,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-09,73,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-10,71,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-11,84,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2018-12,89,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-01,85,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-02,88,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-03,80,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-04,100,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-05,99,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-06,79,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-07,97,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-08,60,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-09,71,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-10,76,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-11,63,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2019-12,78,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2020-01,72,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2020-02,74,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2020-09,65,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2020-10,34,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2020-11,39,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2020-12,23,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2021-01,58,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2021-02,43,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2021-06,48,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2021-07,40,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2021-08,18,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2022-01,71,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2022-04,6,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2022-09,15,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2022-10,8,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2022-12,8,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2023-01,67,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2023-02,53,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2023-03,105,5.0,99.4
LAND ROVER,RANGE ROVER,automoveis,2023-04,39,5.0,99.4
LEXUS,ES300,automoveis,2019-11,1,0.8,15.0
LEXUS,ES300,automoveis,2019-12,2,0.8,15.0
LEXUS,ES300,automoveis,2020-02,4,0.8,15.0
LEXUS,ES300,automoveis,2020-06,6,0.8,15.0
LEXUS,ES300,automoveis,2020-07,7,0.8,15.0
LEXUS,ES300,automoveis,2020-08,1,0.8,15.0
LEXUS,ES300,automoveis,2020-09,2,0.8,15.0
LEXUS,ES300,automoveis,2020-10,2,0.8,15.0
LEXUS,ES300,automoveis,2020-11,1,0.8,15.0
LEXUS,ES300,automoveis,2021-01,6,0.8,15.0
LEXUS,ES300,automoveis,2021-02,6,0.8,15.0
LEXUS,ES300,automoveis,2021-03,2,0.8,15.0
LEXUS,ES300,automoveis,2021-05,3,0.8,15.0
LEXUS,ES300,automoveis,2021-06,1,0.8,15.0
LEXUS,ES300,automoveis,2021-07,1,0.8,15.0
LEXUS,ES300,automoveis,2021-09,3,0.8,15.0
LEXUS,ES300,automoveis,2021-10,3,0.8,15.0
LEXUS,ES300,automoveis,2021-11,2,0.8,15.0
LEXUS,ES300,automoveis,2022-01,4,0.8,15.0
LEXUS,ES300,automoveis,2022-02,1,0.8,15.0
LEXUS,ES300,automoveis,2022-03,2,0.8,15.0
LEXUS,ES300,automoveis,2022-04,1,0.8,15.0
LEXUS,ES300,automoveis,2022-05,2,0.8,15.0
LEXUS,ES300,automoveis,2022-06,1,0.8,15.0
LEXUS,ES300,automoveis,2022-07,1,0.8,15.0
LEXUS,RX,automoveis,2006-01,1,0.0,0.5
LEXUS,RX,automoveis,2006-02,1,0.0,0.5
LEXUS,RX,automoveis,2007-01,1,0.0,0.5
M.BENZ,A45 AMG,automoveis,2022-08,4,0.1,2.2
M.BENZ,A45 AMG,automoveis,2022-09,3,0.1,2.2
M.BENZ,A45 AMG,automoveis,2022-10,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2022-12,5,0.1,2.2
M.BENZ,A45 AMG,automoveis,2023-05,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2023-06,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2023-07,5,0.1,2.2
M.BENZ,A45 AMG,automoveis,2023-10,2,0.1,2.2
M.BENZ,A45 AMG,automoveis,2024-01,3,0.1,2.2
M.BENZ,A45 AMG,automoveis,2024-03,3,0.1,2.2
M.BENZ,A45 AMG,automoveis,2024-05,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2024-06,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2024-07,2,0.1,2.2
M.BENZ,A45 AMG,automoveis,2024-09,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2025-01,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2025-02,1,0.1,2.2
M.BENZ,A45 AMG,automoveis,2026-01,1,0.1,2.2
M.BENZ,AMG GT63S,automoveis,2025-02,4,0.4,7.8
M.BENZ,AMG GT63S,automoveis,2025-03,1,0.4,7.8
M.BENZ,C 250,automoveis,2011-09,9,5.1,101.1
M.BENZ,C 250,automoveis,2011-10,6,5.1,101.1
M.BENZ,C 250,automoveis,2011-11,11,5.1,101.1
M.BENZ,C 250,automoveis,2011-12,41,5.1,101.1
M.BENZ,C 250,automoveis,2012-03,16,5.1,101.1
M.BENZ,C 250,automoveis,2012-04,15,5.1,101.1
M.BENZ,C 250,automoveis,2012-05,22,5.1,101.1
M.BENZ,C 250,automoveis,2013-02,14,5.1,101.1
M.BENZ,C 250,automoveis,2013-03,18,5.1,101.1
M.BENZ,C 250,automoveis,2013-04,7,5.1,101.1
M.BENZ,C 250,automoveis,2013-05,6,5.1,101.1
M.BENZ,C 250,automoveis,2014-01,19,5.1,101.1
M.BENZ,C 250,automoveis,2014-02,12,5.1,101.1
M.BENZ,C 250,automoveis,2014-03,13,5.1,101.1
M.BENZ,C 250,automoveis,2014-08,7,5.1,101.1
M.BENZ,C180,automoveis,2008-03,18,17.9,358.8
M.BENZ,C180,automoveis,2008-04,23,17.9,358.8
M.BENZ,C180,automoveis,2008-07,19,17.9,358.8
M.BENZ,C180,automoveis,2009-06,19,17.9,358.8
M.BENZ,C180,automoveis,2009-07,18,17.9,358.8
M.BENZ,C180,automoveis,2010-08,35,17.9,358.8
M.BENZ,C180,automoveis,2011-01,30,17.9,358.8
M.BENZ,C180,automoveis,2011-02,35,17.9,358.8
M.BENZ,C180,automoveis,2011-03,32,17.9,358.8
M.BENZ,C180,automoveis,2011-04,29,17.9,358.8
M.BENZ,C180,automoveis,2011-05,40,17.9,358.8
M.BENZ,C180,automoveis,2011-06,39,17.9,358.8
M.BENZ,C180,automoveis,2011-07,33,17.9,358.8
M.BENZ,C180,automoveis,2011-12,41,17.9,358.8
M.BENZ,C180,automoveis,2012-01,28,17.9,358.8
M.BENZ,C180,automoveis,2012-05,22,17.9,358.8
M.BENZ,CLA200,automoveis,2015-01,13,4.5,89.0
M.BENZ,CLA200,automoveis,2015-02,10,4.5,89.0
M.BENZ,CLA200,automoveis,2019-01,11,4.5,89.0
M.BENZ,CLA200,automoveis,2019-02,5,4.5,89.0
M.BENZ,CLA200,automoveis,2019-03,6,4.5,89.0
M.BENZ,CLA200,automoveis,2019-04,8,4.5,89.0
M.BENZ,CLA200,automoveis,2019-05,5,4.5,89.0
M.BENZ,CLA200,automoveis,2019-06,6,4.5,89.0
M.BENZ,CLA200,automoveis,2020-03,5,4.5,89.0
M.BENZ,CLA200,automoveis,2020-06,6,4.5,89.0
M.BENZ,CLA200,automoveis,2020-07,7,4.5,89.0
M.BENZ,CLA200,automoveis,2021-01,6,4.5,89.0
M.BENZ,CLA200,automoveis,2021-02,6,4.5,89.0
M.BENZ,CLA250,automoveis,2016-01,14,2.4,47.2
M.BENZ,CLA250,automoveis,2016-02,11,2.4,47.2
M.BENZ,CLA250,automoveis,2016-03,12,2.4,47.2
M.BENZ,CLA250,automoveis,2016-04,9,2.4,47.2
M.BENZ,CLA250,automoveis,2016-05,9,2.4,47.2
M.BENZ,CLA250,automoveis,2016-06,12,2.4,47.2
M.BENZ,CLA250,automoveis,2016-07,3,2.4,47.2
M.BENZ,CLA250,automoveis,2016-11,6,2.4,47.2
M.BENZ,CLA250,automoveis,2016-12,9,2.4,47.2
M.BENZ,CLA250,automoveis,2017-04,6,2.4,47.2
M.BENZ,CLA250,automoveis,2017-07,13,2.4,47.2
M.BENZ,CLA250,automoveis,2017-08,9,2.4,47.2
M.BENZ,CLA250,automoveis,2017-09,7,2.4,47.2
M.BENZ,CLA250,automoveis,2017-10,5,2.4,47.2
M.BENZ,CLA250,automoveis,2017-11,7,2.4,47.2
M.BENZ,CLA250,automoveis,2017-12,8,2.4,47.2
M.BENZ,CLA250,automoveis,2018-01,15,2.4,47.2
M.BENZ,CLA250,automoveis,2018-02,9,2.4,47.2
